"LinkIndec","Provincia","Partido","Localidad","Velocidad","Accesos"
"66035030","SALTA","Cerrillos","San Agustín","226,5","62"
"66035040","SALTA","Cerrillos","Villa Los Álamos","226,5","39"
"66042003","SALTA","Chicoana","Barrio Finca La Maroma","15","10"
"66042003","SALTA","Chicoana","Barrio Finca La Maroma","30","12"
"66042003","SALTA","Chicoana","Barrio Finca La Maroma","226,5","2"
"66042005","SALTA","Chicoana","Barrio La Rotonda","0","10"
"66042005","SALTA","Chicoana","Barrio La Rotonda","3","2"
"66042005","SALTA","Chicoana","Barrio La Rotonda","15","65"
"66042005","SALTA","Chicoana","Barrio La Rotonda","30","69"
"66042005","SALTA","Chicoana","Barrio La Rotonda","50","25"
"66042005","SALTA","Chicoana","Barrio La Rotonda","226,5","11"
"66042007","SALTA","Chicoana","Barrio Santa Teresita","15","25"
"66042007","SALTA","Chicoana","Barrio Santa Teresita","30","19"
"66042007","SALTA","Chicoana","Barrio Santa Teresita","50","12"
"66042007","SALTA","Chicoana","Barrio Santa Teresita","226,5","7"
"66042010","SALTA","Chicoana","Chicoana","0","16"
"66042010","SALTA","Chicoana","Chicoana","1","6"
"66042010","SALTA","Chicoana","Chicoana","0,5","1"
"66042010","SALTA","Chicoana","Chicoana","5","2"
"66042010","SALTA","Chicoana","Chicoana","6","26"
"66042010","SALTA","Chicoana","Chicoana","10","39"
"66042010","SALTA","Chicoana","Chicoana","15","21"
"66042010","SALTA","Chicoana","Chicoana","20","2"
"66042010","SALTA","Chicoana","Chicoana","30","35"
"66042010","SALTA","Chicoana","Chicoana","50","17"
"66042010","SALTA","Chicoana","Chicoana","0,51","1"
"66042010","SALTA","Chicoana","Chicoana","226,5","38"
"66042020","SALTA","Chicoana","El Carril","0","121"
"66042020","SALTA","Chicoana","El Carril","3","119"
"66042020","SALTA","Chicoana","El Carril","5","199"
"66042020","SALTA","Chicoana","El Carril","6","54"
"66042020","SALTA","Chicoana","El Carril","10","46"
"66042020","SALTA","Chicoana","El Carril","15","534"
"66042020","SALTA","Chicoana","El Carril","20","1"
"66042020","SALTA","Chicoana","El Carril","30","287"
"66042020","SALTA","Chicoana","El Carril","50","12"
"66042020","SALTA","Chicoana","El Carril","0,51","1"
"66042020","SALTA","Chicoana","El Carril","226,5","29"
"0","SALTA","Chicoana","Otros","226,5","15"
"66049010","SALTA","General Güemes","Campo Santo","1","2"
"66049010","SALTA","General Güemes","Campo Santo","3","8"
"66049010","SALTA","General Güemes","Campo Santo","5","18"
"66049010","SALTA","General Güemes","Campo Santo","6","8"
"66049010","SALTA","General Güemes","Campo Santo","8","12"
"66049010","SALTA","General Güemes","Campo Santo","10","62"
"66049010","SALTA","General Güemes","Campo Santo","15","12"
"66049010","SALTA","General Güemes","Campo Santo","20","2"
"66049010","SALTA","General Güemes","Campo Santo","30","25"
"66049010","SALTA","General Güemes","Campo Santo","50","5"
"66049010","SALTA","General Güemes","Campo Santo","0,51","1"
"66049010","SALTA","General Güemes","Campo Santo","226,5","29"
"66049020","SALTA","General Güemes","Cobos","0","1"
"66049020","SALTA","General Güemes","Cobos","3","3"
"66049020","SALTA","General Güemes","Cobos","15","22"
"66049020","SALTA","General Güemes","Cobos","30","35"
"66049020","SALTA","General Güemes","Cobos","50","3"
"66049020","SALTA","General Güemes","Cobos","999","1"
"66049020","SALTA","General Güemes","Cobos","226,5","9"
"66049030","SALTA","General Güemes","El Bordo","3","5"
"66049030","SALTA","General Güemes","El Bordo","5","18"
"66049030","SALTA","General Güemes","El Bordo","8","12"
"66049030","SALTA","General Güemes","El Bordo","10","3"
"66049030","SALTA","General Güemes","El Bordo","15","25"
"66049030","SALTA","General Güemes","El Bordo","30","31"
"66049030","SALTA","General Güemes","El Bordo","50","5"
"66049030","SALTA","General Güemes","El Bordo","226,5","23"
"66049040","SALTA","General Güemes","General Güemes","0","1"
"66049040","SALTA","General Güemes","General Güemes","1","19"
"66049040","SALTA","General Güemes","General Güemes","3","162"
"66049040","SALTA","General Güemes","General Güemes","0,5","2"
"66049040","SALTA","General Güemes","General Güemes","5","18"
"66049040","SALTA","General Güemes","General Güemes","6","110"
"66049040","SALTA","General Güemes","General Güemes","8","12"
"66049040","SALTA","General Güemes","General Güemes","10","93"
"66049040","SALTA","General Güemes","General Güemes","15","70"
"66049040","SALTA","General Güemes","General Güemes","30","55"
"66049040","SALTA","General Güemes","General Güemes","50","12"
"66049040","SALTA","General Güemes","General Güemes","0,51","2"
"66049040","SALTA","General Güemes","General Güemes","226,5","110"
"0","SALTA","General Güemes","Otros","226,5","19"
"66056010","SALTA","Grl. José de San Martín","Aguaray","0","3"
"66056010","SALTA","Grl. José de San Martín","Aguaray","1","1"
"66056010","SALTA","Grl. José de San Martín","Aguaray","2","435"
"66056010","SALTA","Grl. José de San Martín","Aguaray","3","11"
"66056010","SALTA","Grl. José de San Martín","Aguaray","0,5","1"
"66056010","SALTA","Grl. José de San Martín","Aguaray","6","57"
"66056010","SALTA","Grl. José de San Martín","Aguaray","10","296"
"66056010","SALTA","Grl. José de San Martín","Aguaray","15","73"
"66056010","SALTA","Grl. José de San Martín","Aguaray","30","31"
"66056010","SALTA","Grl. José de San Martín","Aguaray","50","10"
"66056010","SALTA","Grl. José de San Martín","Aguaray","0,51","1"
"66056010","SALTA","Grl. José de San Martín","Aguaray","226,5","127"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","3","1"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","6","4"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","10","75"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","15","38"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","20","1"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","30","15"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","50","5"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","0,51","1"
"66056020","SALTA","Grl. José de San Martín","Campamento Vespucio","226,5","20"
"66056030","SALTA","Grl. José de San Martín","Campichuelo","0","2"
"66056030","SALTA","Grl. José de San Martín","Campichuelo","226,5","8"
"66056040","SALTA","Grl. José de San Martín","Campo Durán","0","4"
"66056040","SALTA","Grl. José de San Martín","Campo Durán","226,5","24"
"66056050","SALTA","Grl. José de San Martín","Capiazuti","226,5","9"
"66056070","SALTA","Grl. José de San Martín","Coronel Cornejo","0","1"
"66056070","SALTA","Grl. José de San Martín","Coronel Cornejo","3","1"
"66056070","SALTA","Grl. José de San Martín","Coronel Cornejo","6","2"
"66056070","SALTA","Grl. José de San Martín","Coronel Cornejo","0,51","1"
"66056070","SALTA","Grl. José de San Martín","Coronel Cornejo","226,5","9"
"66056080","SALTA","Grl. José de San Martín","Dragones","0","6"
"66056080","SALTA","Grl. José de San Martín","Dragones","4","11"
"66056080","SALTA","Grl. José de San Martín","Dragones","5","12"
"66056080","SALTA","Grl. José de San Martín","Dragones","6","11"
"66056080","SALTA","Grl. José de San Martín","Dragones","10","11"
"66056080","SALTA","Grl. José de San Martín","Dragones","15","15"
"66056080","SALTA","Grl. José de San Martín","Dragones","30","25"
"66056080","SALTA","Grl. José de San Martín","Dragones","50","2"
"66056080","SALTA","Grl. José de San Martín","Dragones","0,51","1"
"66056080","SALTA","Grl. José de San Martín","Dragones","226,5","13"
"66056090","SALTA","Grl. José de San Martín","Embarcación","0","536"
"66056090","SALTA","Grl. José de San Martín","Embarcación","1","4"
"66056090","SALTA","Grl. José de San Martín","Embarcación","3","1.309"
"66056090","SALTA","Grl. José de San Martín","Embarcación","0,5","2"
"66056090","SALTA","Grl. José de San Martín","Embarcación","6","134"
"66056090","SALTA","Grl. José de San Martín","Embarcación","10","851"
"66056090","SALTA","Grl. José de San Martín","Embarcación","15","70"
"66056090","SALTA","Grl. José de San Martín","Embarcación","20","67"
"66056090","SALTA","Grl. José de San Martín","Embarcación","30","2"
"66056090","SALTA","Grl. José de San Martín","Embarcación","0,51","1"
"66056090","SALTA","Grl. José de San Martín","Embarcación","226,5","292"
"66056100","SALTA","Grl. José de San Martín","General Ballivián","0","1"
"66056100","SALTA","Grl. José de San Martín","General Ballivián","15","15"
"66056100","SALTA","Grl. José de San Martín","General Ballivián","30","25"
"66056100","SALTA","Grl. José de San Martín","General Ballivián","50","3"
"66056100","SALTA","Grl. José de San Martín","General Ballivián","0,51","1"
"66056100","SALTA","Grl. José de San Martín","General Ballivián","226,5","7"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","0","1"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","1","2"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","3","19"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","5","2"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","6","41"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","10","84"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","15","35"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","30","25"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","50","5"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","0,51","1"
"66056110","SALTA","Grl. José de San Martín","General Mosconi","226,5","32"
"66056120","SALTA","Grl. José de San Martín","Hickman","0","69"
"66056120","SALTA","Grl. José de San Martín","Hickman","226,5","7"
"66056130","SALTA","Grl. José de San Martín","Misión Chaqueña","226,5","4"
"66056140","SALTA","Grl. José de San Martín","Misión El Cruce - El Milagro - El Jardín de San Martín","0","3"
"66056140","SALTA","Grl. José de San Martín","Misión El Cruce - El Milagro - El Jardín de San Martín","226,5","113"
"66056150","SALTA","Grl. José de San Martín","Misión Kilómetro 6","0","2"
"66056150","SALTA","Grl. José de San Martín","Misión Kilómetro 6","226,5","2"
"0","SALTA","Grl. José de San Martín","Otros","226,5","110"
"66056170","SALTA","Grl. José de San Martín","Pacará","0","2"
"66056170","SALTA","Grl. José de San Martín","Pacará","226,5","2"
"66056180","SALTA","Grl. José de San Martín","Padre Lozano","0","0"
"66056180","SALTA","Grl. José de San Martín","Padre Lozano","226,5","4"
"66056190","SALTA","Grl. José de San Martín","Piquirenda","0","1"
"66056190","SALTA","Grl. José de San Martín","Piquirenda","226,5","15"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","0","2"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","1","2"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","3","10"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","6","29"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","10","189"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","15","45"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","20","7"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","30","55"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","50","2"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","0,51","1"
"66056200","SALTA","Grl. José de San Martín","Profesor Salvador Mazza","226,5","709"
"66056220","SALTA","Grl. José de San Martín","Tartagal","0","3.021"
"66056220","SALTA","Grl. José de San Martín","Tartagal","1","22"
"66056220","SALTA","Grl. José de San Martín","Tartagal","3","124"
"66056220","SALTA","Grl. José de San Martín","Tartagal","4","4.429"
"66056220","SALTA","Grl. José de San Martín","Tartagal","0,5","1"
"66056220","SALTA","Grl. José de San Martín","Tartagal","5","14"
"66056220","SALTA","Grl. José de San Martín","Tartagal","6","165"
"66056220","SALTA","Grl. José de San Martín","Tartagal","10","232"
"66056220","SALTA","Grl. José de San Martín","Tartagal","15","6"
"66056220","SALTA","Grl. José de San Martín","Tartagal","20","26"
"66056220","SALTA","Grl. José de San Martín","Tartagal","50","137"
"66056220","SALTA","Grl. José de San Martín","Tartagal","0,51","1"
"66056220","SALTA","Grl. José de San Martín","Tartagal","100","1.185"
"66056220","SALTA","Grl. José de San Martín","Tartagal","300","1.384"
"66056220","SALTA","Grl. José de San Martín","Tartagal","500","46"
"66056220","SALTA","Grl. José de San Martín","Tartagal","1000","7"
"66056220","SALTA","Grl. José de San Martín","Tartagal","226,5","221"
"66056230","SALTA","Grl. José de San Martín","Tobantirenda","226,5","32"
"66056240","SALTA","Grl. José de San Martín","Tranquitas","226,5","19"
"66056250","SALTA","Grl. José de San Martín","Yacuy","15","18"
"66056250","SALTA","Grl. José de San Martín","Yacuy","226,5","2"
"66063010","SALTA","Guachipas","Guachipas","0","36"
"66063010","SALTA","Guachipas","Guachipas","3","35"
"66063010","SALTA","Guachipas","Guachipas","0,5","1"
"66063010","SALTA","Guachipas","Guachipas","5","84"
"66063010","SALTA","Guachipas","Guachipas","0,51","1"
"66063010","SALTA","Guachipas","Guachipas","226,5","36"
"0","SALTA","Guachipas","Otros","226,5","39"
"66070010","SALTA","Iruya","Iruya","0","82"
"66070010","SALTA","Iruya","Iruya","226,5","43"
"66070020","SALTA","Iruya","Isla de Cañas","226,5","4"
"0","SALTA","Iruya","Otros","226,5","5"
"66077010","SALTA","La Caldera","La Caldera","0","295"
"66077010","SALTA","La Caldera","La Caldera","1","5"
"66077010","SALTA","La Caldera","La Caldera","3","10"
"66077010","SALTA","La Caldera","La Caldera","0,5","1"
"66077010","SALTA","La Caldera","La Caldera","5","29"
"66077010","SALTA","La Caldera","La Caldera","6","1"
"66077010","SALTA","La Caldera","La Caldera","15","25"
"66077010","SALTA","La Caldera","La Caldera","30","15"
"66077010","SALTA","La Caldera","La Caldera","50","12"
"66077010","SALTA","La Caldera","La Caldera","226,5","82"
"0","SALTA","La Caldera","Otros","226,5","4"
"66077020","SALTA","La Caldera","Vaqueros","0","299"
"66077020","SALTA","La Caldera","Vaqueros","1","38"
"66077020","SALTA","La Caldera","Vaqueros","2","13"
"66077020","SALTA","La Caldera","Vaqueros","3","234"
"66077020","SALTA","La Caldera","Vaqueros","5","80"
"66077020","SALTA","La Caldera","Vaqueros","6","92"
"66077020","SALTA","La Caldera","Vaqueros","10","69"
"66077020","SALTA","La Caldera","Vaqueros","15","44"
"66077020","SALTA","La Caldera","Vaqueros","18","1"
"66077020","SALTA","La Caldera","Vaqueros","20","1"
"66077020","SALTA","La Caldera","Vaqueros","30","40"
"66077020","SALTA","La Caldera","Vaqueros","50","5"
"66077020","SALTA","La Caldera","Vaqueros","226,5","300"
"66084010","SALTA","La Candelaria","El Jardín","0","1"
"66084010","SALTA","La Candelaria","El Jardín","15","15"
"66084010","SALTA","La Candelaria","El Jardín","30","11"
"66084010","SALTA","La Candelaria","El Jardín","50","2"
"66084010","SALTA","La Candelaria","El Jardín","0,51","1"
"66084010","SALTA","La Candelaria","El Jardín","226,5","54"
"66084020","SALTA","La Candelaria","El Tala","0","1"
"66084020","SALTA","La Candelaria","El Tala","0,5","4"
"66084020","SALTA","La Candelaria","El Tala","15","186"
"66084020","SALTA","La Candelaria","El Tala","30","15"
"66084020","SALTA","La Candelaria","El Tala","0,51","1"
"66084020","SALTA","La Candelaria","El Tala","226,5","51"
"66084030","SALTA","La Candelaria","La Candelaria","15","12"
"66084030","SALTA","La Candelaria","La Candelaria","30","15"
"66084030","SALTA","La Candelaria","La Candelaria","50","5"
"66084030","SALTA","La Candelaria","La Candelaria","226,5","37"
"0","SALTA","La Candelaria","Otros","226,5","1"
"66091010","SALTA","La Poma","Cobres","226,5","14"
"66091020","SALTA","La Poma","La Poma","0","2"
"66091020","SALTA","La Poma","La Poma","3","31"
"66091020","SALTA","La Poma","La Poma","5","10"
"66091020","SALTA","La Poma","La Poma","10","3"
"66091020","SALTA","La Poma","La Poma","226,5","14"
"0","SALTA","La Poma","Otros","226,5","24"
"66098010","SALTA","La Viña","Ampascachi","3","2"
"66098010","SALTA","La Viña","Ampascachi","226,5","1"
"66098020","SALTA","La Viña","Cabra Corral","3","2"
"66098020","SALTA","La Viña","Cabra Corral","226,5","23"
"66098030","SALTA","La Viña","Coronel Moldes","0","115"
"66098030","SALTA","La Viña","Coronel Moldes","3","16"
"66098030","SALTA","La Viña","Coronel Moldes","6","16"
"66098030","SALTA","La Viña","Coronel Moldes","10","4"
"66098030","SALTA","La Viña","Coronel Moldes","18","1"
"66098030","SALTA","La Viña","Coronel Moldes","20","1"
"66098030","SALTA","La Viña","Coronel Moldes","0,51","1"
"66098030","SALTA","La Viña","Coronel Moldes","226,5","70"
"66098040","SALTA","La Viña","La Viña","0","1"
"66098040","SALTA","La Viña","La Viña","3","19"
"66098040","SALTA","La Viña","La Viña","5","31"
"66098040","SALTA","La Viña","La Viña","0,51","1"
"66098040","SALTA","La Viña","La Viña","226,5","10"
"0","SALTA","La Viña","Otros","226,5","9"
"66098050","SALTA","La Viña","Talapampa","3","2"
"66098050","SALTA","La Viña","Talapampa","226,5","11"
"66105010","SALTA","Los Andes","Olacapato","0","2"
"66105010","SALTA","Los Andes","Olacapato","3","4"
"66105010","SALTA","Los Andes","Olacapato","4","24"
"66105010","SALTA","Los Andes","Olacapato","5","1"
"66105010","SALTA","Los Andes","Olacapato","6","9"
"66105010","SALTA","Los Andes","Olacapato","15","12"
"66105010","SALTA","Los Andes","Olacapato","30","7"
"66105010","SALTA","Los Andes","Olacapato","50","2"
"66105010","SALTA","Los Andes","Olacapato","226,5","9"
"0","SALTA","Los Andes","Otros","226,5","140"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","0","20"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","3","45"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","0,5","5"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","5","231"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","15","1"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","30","14"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","0,51","1"
"66105020","SALTA","Los Andes","San Antonio de los Cobres","226,5","154"
"66105030","SALTA","Los Andes","Santa Rosa de los Pastos Grandes","0","4"
"66105030","SALTA","Los Andes","Santa Rosa de los Pastos Grandes","2","11"
"66105030","SALTA","Los Andes","Santa Rosa de los Pastos Grandes","10","7"
"66105030","SALTA","Los Andes","Santa Rosa de los Pastos Grandes","15","12"
"66105030","SALTA","Los Andes","Santa Rosa de los Pastos Grandes","30","15"
"66105030","SALTA","Los Andes","Santa Rosa de los Pastos Grandes","226,5","28"
"66105040","SALTA","Los Andes","Tolar Grande","0","5"
"66105040","SALTA","Los Andes","Tolar Grande","3","2"
"66105040","SALTA","Los Andes","Tolar Grande","10","1"
"66105040","SALTA","Los Andes","Tolar Grande","25","1"
"66105040","SALTA","Los Andes","Tolar Grande","226,5","33"
"66112010","SALTA","Metán","El Galpón","0","1"
"66112010","SALTA","Metán","El Galpón","6","41"
"66112010","SALTA","Metán","El Galpón","10","54"
"66112010","SALTA","Metán","El Galpón","15","30"
"66112010","SALTA","Metán","El Galpón","20","1"
"66112010","SALTA","Metán","El Galpón","30","55"
"66112010","SALTA","Metán","El Galpón","50","5"
"66112010","SALTA","Metán","El Galpón","0,51","1"
"66112010","SALTA","Metán","El Galpón","200","85"
"66112010","SALTA","Metán","El Galpón","226,5","26"
"66112020","SALTA","Metán","El Tunal","15","40"
"66112020","SALTA","Metán","El Tunal","30","20"
"66112020","SALTA","Metán","El Tunal","50","5"
"66112020","SALTA","Metán","El Tunal","0,51","1"
"66112020","SALTA","Metán","El Tunal","226,5","2"
"66112030","SALTA","Metán","Lumbreras","0","1"
"66112030","SALTA","Metán","Lumbreras","15","14"
"66112030","SALTA","Metán","Lumbreras","30","22"
"66112030","SALTA","Metán","Lumbreras","50","2"
"66112030","SALTA","Metán","Lumbreras","226,5","14"
"66112050","SALTA","Metán","Metán Viejo","15","20"
"66112050","SALTA","Metán","Metán Viejo","30","15"
"66112050","SALTA","Metán","Metán Viejo","50","5"
"66112050","SALTA","Metán","Metán Viejo","0,51","1"
"66112050","SALTA","Metán","Metán Viejo","226,5","18"
"0","SALTA","Metán","Otros","226,5","65"
"66112070","SALTA","Metán","Río Piedras","6","1"
"66112070","SALTA","Metán","Río Piedras","10","7"
"66112070","SALTA","Metán","Río Piedras","15","9"
"66112070","SALTA","Metán","Río Piedras","20","1"
"66112070","SALTA","Metán","Río Piedras","30","6"
"66112070","SALTA","Metán","Río Piedras","0,51","1"
"66112070","SALTA","Metán","Río Piedras","226,5","3"
"66112040","SALTA","Metán","San José de Metán","0","1"
"66112040","SALTA","Metán","San José de Metán","1","5"
"66112040","SALTA","Metán","San José de Metán","3","40"
"66112040","SALTA","Metán","San José de Metán","0,5","2"
"66112040","SALTA","Metán","San José de Metán","6","137"
"66112040","SALTA","Metán","San José de Metán","10","158"
"66112040","SALTA","Metán","San José de Metán","15","76"
"66112040","SALTA","Metán","San José de Metán","20","3"
"66112040","SALTA","Metán","San José de Metán","30","45"
"66112040","SALTA","Metán","San José de Metán","50","157"
"66112040","SALTA","Metán","San José de Metán","100","984"
"66112040","SALTA","Metán","San José de Metán","300","626"
"66112040","SALTA","Metán","San José de Metán","500","15"
"66112040","SALTA","Metán","San José de Metán","800","604"
"66112040","SALTA","Metán","San José de Metán","1000","6"
"66112040","SALTA","Metán","San José de Metán","226,5","35"
"66112080","SALTA","Metán","San José de Orquera","226,5","9"
"66119010","SALTA","Molinos","La Puerta","226,5","2"
"66119020","SALTA","Molinos","Molinos","0","1"
"66119020","SALTA","Molinos","Molinos","3","31"
"66119020","SALTA","Molinos","Molinos","5","11"
"66119020","SALTA","Molinos","Molinos","6","1"
"66119020","SALTA","Molinos","Molinos","10","3"
"66119020","SALTA","Molinos","Molinos","226,5","7"
"0","SALTA","Molinos","Otros","226,5","9"
"66119030","SALTA","Molinos","Seclantás","0","1"
"66119030","SALTA","Molinos","Seclantás","3","14"
"66119030","SALTA","Molinos","Seclantás","0,5","2"
"66119030","SALTA","Molinos","Seclantás","5","5"
"66119030","SALTA","Molinos","Seclantás","10","2"
"66119030","SALTA","Molinos","Seclantás","226,5","14"
"66126010","SALTA","Orán","Aguas Blancas","1","43"
"66126010","SALTA","Orán","Aguas Blancas","2","22"
"66126010","SALTA","Orán","Aguas Blancas","4","19"
"66126010","SALTA","Orán","Aguas Blancas","5","8"
"66126010","SALTA","Orán","Aguas Blancas","6","13"
"66126010","SALTA","Orán","Aguas Blancas","10","1"
"66126010","SALTA","Orán","Aguas Blancas","0,51","1"
"66126010","SALTA","Orán","Aguas Blancas","226,5","62"
"66126020","SALTA","Orán","Colonia Santa Rosa","0","100"
"66126020","SALTA","Orán","Colonia Santa Rosa","2","118"
"66126020","SALTA","Orán","Colonia Santa Rosa","3","36"
"66126020","SALTA","Orán","Colonia Santa Rosa","4","21"
"66126020","SALTA","Orán","Colonia Santa Rosa","0,5","2"
"66126020","SALTA","Orán","Colonia Santa Rosa","6","176"
"66126020","SALTA","Orán","Colonia Santa Rosa","8","12"
"66126020","SALTA","Orán","Colonia Santa Rosa","10","15"
"66126020","SALTA","Orán","Colonia Santa Rosa","15","6"
"66126020","SALTA","Orán","Colonia Santa Rosa","30","7"
"66126020","SALTA","Orán","Colonia Santa Rosa","50","1"
"66126020","SALTA","Orán","Colonia Santa Rosa","0,51","1"
"66126020","SALTA","Orán","Colonia Santa Rosa","226,5","49"
"66126030","SALTA","Orán","El Tabacal","50","2"
"66126030","SALTA","Orán","El Tabacal","100","46"
"66126030","SALTA","Orán","El Tabacal","300","91"
"66126030","SALTA","Orán","El Tabacal","500","4"
"66126030","SALTA","Orán","El Tabacal","1000","4"
"66126030","SALTA","Orán","El Tabacal","226,5","6"
"66126040","SALTA","Orán","Hipólito Yrigoyen","0","40"
"66126040","SALTA","Orán","Hipólito Yrigoyen","1","2"
"66126040","SALTA","Orán","Hipólito Yrigoyen","3","200"
"66126040","SALTA","Orán","Hipólito Yrigoyen","4","314"
"66126040","SALTA","Orán","Hipólito Yrigoyen","6","37"
"66126040","SALTA","Orán","Hipólito Yrigoyen","10","316"
"66126040","SALTA","Orán","Hipólito Yrigoyen","15","108"
"66126040","SALTA","Orán","Hipólito Yrigoyen","30","135"
"66126040","SALTA","Orán","Hipólito Yrigoyen","50","10"
"66126040","SALTA","Orán","Hipólito Yrigoyen","0,51","1"
"66126040","SALTA","Orán","Hipólito Yrigoyen","226,5","52"
"0","SALTA","Orán","Otros","226,5","109"
"66126060","SALTA","Orán","Pichanal","0","104"
"66126060","SALTA","Orán","Pichanal","1","5"
"66126060","SALTA","Orán","Pichanal","2","97"
"66126060","SALTA","Orán","Pichanal","3","18"
"66126060","SALTA","Orán","Pichanal","6","45"
"66126060","SALTA","Orán","Pichanal","10","178"
"66126060","SALTA","Orán","Pichanal","15","25"
"66126060","SALTA","Orán","Pichanal","30","1"
"66126060","SALTA","Orán","Pichanal","50","583"
"66126060","SALTA","Orán","Pichanal","0,51","1"
"66126060","SALTA","Orán","Pichanal","226,5","152"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","0","582"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","1","22"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","3","66"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","0,5","2"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","6","214"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","10","537"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","15","55"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","20","36"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","30","13"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","50","635"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","100","2.545"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","300","4.315"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","500","104"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","1000","30"
"66126070","SALTA","Orán","San Ramón de la Nueva Orán","226,5","307"
"66126080","SALTA","Orán","Urundel","3","75"
"66126080","SALTA","Orán","Urundel","0,5","1"
"66126080","SALTA","Orán","Urundel","5","11"
"66126080","SALTA","Orán","Urundel","0,51","1"
"66126080","SALTA","Orán","Urundel","226,5","4"
"0","SALTA","OTROS","Otros","0","58"
"66133010","SALTA","Rivadavia","Alto de la Sierra","0","5"
"66133010","SALTA","Rivadavia","Alto de la Sierra","0,51","5"
"66133010","SALTA","Rivadavia","Alto de la Sierra","226,5","138"
"66133020","SALTA","Rivadavia","Capitán Juan Pagé","4","3"
"66133020","SALTA","Rivadavia","Capitán Juan Pagé","6","1"
"66133020","SALTA","Rivadavia","Capitán Juan Pagé","10","1"
"66133020","SALTA","Rivadavia","Capitán Juan Pagé","226,5","4"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","0","1"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","1","1"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","3","33"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","4","105"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","0,5","1"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","5","40"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","6","96"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","10","54"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","0,51","1"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","200","1"
"66133030","SALTA","Rivadavia","Coronel Juan Solá","226,5","57"
"66133035","SALTA","Rivadavia","Hito 1","226,5","20"
"66133040","SALTA","Rivadavia","La Unión","226,5","25"
"66133050","SALTA","Rivadavia","Los Blancos","0","9"
"66133050","SALTA","Rivadavia","Los Blancos","4","2"
"66133050","SALTA","Rivadavia","Los Blancos","5","15"
"66133050","SALTA","Rivadavia","Los Blancos","6","21"
"66133050","SALTA","Rivadavia","Los Blancos","10","4"
